price,total,transaction_date,type,units_traded
36913000,1122155,2023-05-30 03:11:15,0,0.0304
36914000,169804,2023-05-30 03:11:53,1,0.0046
36924000,4190874,2023-05-30 03:11:59,0,0.1135
36918000,14767,2023-05-30 03:12:14,1,0.0004
36918000,380255,2023-05-30 03:12:17,1,0.0103
36917000,479921,2023-05-30 03:12:47,1,0.013000000000000001
36928000,3873747,2023-05-30 03:13:36,0,0.1049
36929000,1163263,2023-05-30 03:14:06,1,0.0315
36937000,3335411,2023-05-30 03:14:14,0,0.0903
36937000,4883071,2023-05-30 03:14:14,1,0.1322
36937000,4883071,2023-05-30 03:14:14,1,0.1322
36937000,491262,2023-05-30 03:14:29,1,0.0133
36901000,1059058,2023-05-30 03:08:46,1,0.0287
36937000,491262,2023-05-30 03:14:29,1,0.0133
36937000,590992,2023-05-30 03:14:33,1,0.016
36937000,2615139,2023-05-30 03:14:33,1,0.0708
36939000,2024257,2023-05-30 03:15:02,1,0.0548
36937000,395225,2023-05-30 03:15:06,1,0.0107
36941000,59105,2023-05-30 03:15:14,0,0.0016
