mid_price_top,mid_price_mean,mid_price_mid,mid_price_market_top,mid_price_market_mean,mid_price_market_mid,book_imbalance_0.5_1sec,timestamp
36952000,36952450,36952000,36954731.261425965,36955176.05633803,36953578.31325301,173507260.53913584,2023-48-05/30/23 05:48:34
36952000,36952450,36952000,36954731.261425965,36955176.05633803,36953578.31325301,173507260.53913584,2023-48-05/30/23 05:48:35
36952000,36952450,36952000,36954731.261425965,36955176.05633803,36953578.31325301,173507260.53913584,2023-48-05/30/23 05:48:36
36952000,36952450,36952000,36954731.261425965,36955176.05633803,36953578.31325301,173507260.53913584,2023-48-05/30/23 05:48:37
36952000,36951800,36950750,36954731.261425965,36954383.659378596,36943010.57827927,154944412.09953856,2023-48-05/30/23 05:48:38
36952000,36951800,36950750,36954731.261425965,36954383.659378596,36943010.57827927,154944412.09953856,2023-48-05/30/23 05:48:39
36958000,36959350,36959750,36955302.158273384,36966537.090269566,36971394.191057645,154642892.97913527,2023-48-05/30/23 05:48:40
36956500,36957250,36957250,36959285.71428572,36964927.532588996,36969132.58077072,162555704.80690256,2023-48-05/30/23 05:48:41
36955000,36956650,36956500,36960089.655172415,36964918.00362234,36953039.792387545,175688949.3774919,2023-48-05/30/23 05:48:42
36955000,36956650,36956500,36960089.655172415,36964918.00362234,36953039.792387545,175688949.3774919,2023-48-05/30/23 05:48:43
36955000,36956650,36956500,36960089.655172415,36964918.00362234,36953039.792387545,175688949.3774919,2023-48-05/30/23 05:48:44
36955000,36955800,36956250,36960089.655172415,36965430.550585344,36958782.72762798,170495240.6513129,2023-48-05/30/23 05:48:45
36955000,36955800,36956250,36960089.655172415,36965430.550585344,36958782.72762798,170495240.6513129,2023-48-05/30/23 05:48:46
36955000,36955800,36956250,36960089.655172415,36965430.550585344,36958782.72762798,170495240.6513129,2023-48-05/30/23 05:48:47
36955000,36955800,36956250,36960079.069767445,36965427.34386988,36958782.72762798,170477144.81774664,2023-48-05/30/23 05:48:48
36955000,36955800,36956250,36960079.069767445,36959922.67110647,36958782.72762798,150727651.40597773,2023-48-05/30/23 05:48:49
36955000,36956500,36957500,36960079.069767445,36966341.8972332,36947565.67542339,177849697.1390186,2023-48-05/30/23 05:48:50
36955000,36955800,36956250,36960079.069767445,36965337.086800516,36958782.72762798,172367480.92494908,2023-48-05/30/23 05:48:51
36955000,36955800,36956250,36960079.069767445,36965337.086800516,36958782.72762798,172367480.92494908,2023-48-05/30/23 05:48:52
36955000,36955500,36956250,36960079.069767445,36964913.79310345,36958782.72762798,164885742.50869602,2023-48-05/30/23 05:48:53
36955000,36955500,36956250,36960079.069767445,36964913.79310345,36958782.72762798,164885742.50869602,2023-48-05/30/23 05:48:54
36955000,36955150,36956000,36960079.069767445,36964342.61166633,36963313.06081755,152864039.55994862,2023-48-05/30/23 05:48:55
36955000,36955300,36956000,36960079.069767445,36959264.50587036,36963313.06081755,139400159.89452997,2023-48-05/30/23 05:48:56
36955000,36955300,36956000,36960079.069767445,36959264.50587036,36963313.06081755,139400159.89452997,2023-48-05/30/23 05:48:57
36955000,36955300,36956000,36960097.949886106,36959272.733995564,36963313.06081755,139429763.3801014,2023-48-05/30/23 05:48:58
36955000,36955300,36956000,36960097.949886106,36959272.733995564,36963313.06081755,139429763.3801014,2023-48-05/30/23 05:48:59
36955000,36955300,36956000,36960097.949886106,36959272.733995564,36963313.06081755,139429763.3801014,2023-49-05/30/23 05:49:00
36955000,36955050,36956000,36960097.949886106,36964187.85022924,36963313.06081755,161581336.5754546,2023-49-05/30/23 05:49:01
36954500,36953850,36954750,36960823.98194687,36963433.10487728,36961486.902050115,170063440.6054669,2023-49-05/30/23 05:49:02
36954500,36953850,36954750,36960823.98194687,36963433.10487728,36961486.902050115,170063440.6054669,2023-49-05/30/23 05:49:03
36954500,36953850,36954750,36960822.37863576,36963417.248908296,36961486.902050115,170041988.7148525,2023-49-05/30/23 05:49:04
36954500,36954100,36954750,36960822.37863576,36957947.99602723,36944135.20871143,160351310.8779026,2023-49-05/30/23 05:49:05
36954500,36954100,36954750,36960822.37863576,36957947.99602723,36944135.20871143,160351310.8779026,2023-49-05/30/23 05:49:06
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:07
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:08
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:09
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:10
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:11
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:12
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:13
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:14
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:15
36954500,36954100,36954750,36960817.7763619,36957883.28792763,36944135.20871143,160286680.58590308,2023-49-05/30/23 05:49:16
36954500,36953100,36953500,36960822.37403928,36962120.20800776,36955498.17518248,169288690.88257417,2023-49-05/30/23 05:49:17
36954500,36953100,36953500,36960822.37403928,36962120.20800776,36955498.17518248,169288690.88257417,2023-49-05/30/23 05:49:18
36954500,36953100,36953500,36960822.37403928,36962120.20800776,36955498.17518248,169288690.88257417,2023-49-05/30/23 05:49:19
36954500,36953100,36953500,36960822.37403928,36962120.20800776,36955498.17518248,169288690.88257417,2023-49-05/30/23 05:49:20
36954500,36953100,36953500,36960822.37403928,36962120.20800776,36955498.17518248,169288690.88257417,2023-49-05/30/23 05:49:21
36954500,36953100,36953500,36960822.37403928,36962120.20800776,36955498.17518248,169288690.88257417,2023-49-05/30/23 05:49:22
36954500,36953100,36953500,36960823.87806943,36962167.72950995,36955498.17518248,169299158.71382168,2023-49-05/30/23 05:49:23
36954500,36953950,36954750,36960823.87806943,36957710.01953612,36944135.20871143,159586406.33751854,2023-49-05/30/23 05:49:24
36954500,36953950,36954750,36960823.87806943,36957710.01953612,36944135.20871143,159586406.33751854,2023-49-05/30/23 05:49:25
36954500,36953950,36954750,36960823.87806943,36957710.01953612,36944135.20871143,159586406.33751854,2023-49-05/30/23 05:49:26
36954500,36953950,36954750,36960647.18162839,36957654.72765711,36944135.20871143,161939019.73968697,2023-49-05/30/23 05:49:27
36954500,36953950,36954750,36960647.18162839,36957654.72765711,36944135.20871143,161939019.73968697,2023-49-05/30/23 05:49:28
36954500,36953950,36954750,36960647.18162839,36957654.72765711,36944135.20871143,161939019.73968697,2023-49-05/30/23 05:49:29
36954500,36953950,36954750,36960647.18162839,36957654.72765711,36944135.20871143,161939019.73968697,2023-49-05/30/23 05:49:30
36954500,36953950,36954750,36960653.78590078,36957656.81653297,36944135.20871143,161864273.68072194,2023-49-05/30/23 05:49:31
36954500,36953950,36954750,36960653.78590078,36957656.81653297,36944135.20871143,161864273.68072194,2023-49-05/30/23 05:49:32
36954500,36953950,36954750,36960653.78590078,36957656.81653297,36944135.20871143,161864273.68072194,2023-49-05/30/23 05:49:33
36954500,36953950,36954750,36960653.78590078,36957656.81653297,36944135.20871143,161864273.68072194,2023-49-05/30/23 05:49:34
36954500,36953950,36954750,36960653.78590078,36957656.81653297,36944135.20871143,161864273.68072194,2023-49-05/30/23 05:49:35
36954500,36953950,36954750,36960653.78590078,36957656.81653297,36944135.20871143,161864273.68072194,2023-49-05/30/23 05:49:36
36954500,36953950,36954750,36960653.78590078,36957656.81653297,36944135.20871143,161864273.68072194,2023-49-05/30/23 05:49:37
36954500,36953950,36954750,36960822.56596906,36959680.580983765,36944135.20871143,163531216.97182488,2023-49-05/30/23 05:49:38
36955500,36955200,36956000,36950211.538461536,36960494.608356,36947038.04127883,149392609.79808545,2023-49-05/30/23 05:49:39
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:40
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:41
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:42
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:43
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:44
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:45
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:46
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:47
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:48
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:49
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:50
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:51
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:52
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:53
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:54
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:55
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:56
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:57
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:58
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-49-05/30/23 05:49:59
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:00
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:01
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:02
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:03
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:04
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:05
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:06
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:07
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:08
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:09
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:10
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:11
36955500,36955150,36956000,36950211.538461536,36960427.19188114,36947038.04127883,149392216.55775604,2023-50-05/30/23 05:50:12
36955000,36955250,36956000,36955650.349650346,36960650.98508498,36947038.04127883,151158055.27952823,2023-50-05/30/23 05:50:13
36955000,36955250,36956000,36955650.349650346,36960522.23026542,36947038.04127883,150874146.16783527,2023-50-05/30/23 05:50:14
36955000,36955250,36956000,36955650.349650346,36960522.23026542,36947038.04127883,150874146.16783527,2023-50-05/30/23 05:50:15
36955000,36955250,36956000,36955650.349650346,36960650.98508498,36947038.04127883,151158055.27952823,2023-50-05/30/23 05:50:16
36955000,36955250,36956000,36955650.349650346,36960650.98508498,36947038.04127883,151158055.27952823,2023-50-05/30/23 05:50:17
36955000,36955250,36956000,36955650.349650346,36960650.98508498,36947038.04127883,151158055.27952823,2023-50-05/30/23 05:50:18
36955000,36955250,36956000,36955650.349650346,36960650.98508498,36947038.04127883,151158055.27952823,2023-50-05/30/23 05:50:19
36955000,36955250,36956000,36955650.349650346,36960650.98508498,36947038.04127883,151158055.27952823,2023-50-05/30/23 05:50:20
36955000,36955250,36956000,36955650.349650346,36960650.98508498,36947038.04127883,151158055.27952823,2023-50-05/30/23 05:50:21
36955000,36953800,36954500,36955650.349650346,36963034.41516847,36959684.60111317,157120760.7284345,2023-50-05/30/23 05:50:22
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:23
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:24
36955000,36954200,36954750,36955650.349650346,36963471.15608281,36957801.8018018,162927667.96431282,2023-50-05/30/23 05:50:25
36955000,36954200,36954750,36955650.349650346,36963471.15608281,36957801.8018018,162927667.96431282,2023-50-05/30/23 05:50:26
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:27
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:28
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:29
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:30
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:31
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:32
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:33
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:34
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:35
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:36
36955000,36954200,36954750,36955650.349650346,36963651.97425898,36957801.8018018,164079795.98367435,2023-50-05/30/23 05:50:37
36955000,36955050,36956000,36955650.349650346,36960253.53671148,36947038.04127883,150299306.85919407,2023-50-05/30/23 05:50:38
36955000,36955050,36956000,36956947.019867554,36960284.810061336,36947038.04127883,150614560.49485525,2023-50-05/30/23 05:50:39
36955000,36955000,36956000,36956947.019867554,36960217.533460476,36947038.04127883,150614163.35001352,2023-50-05/30/23 05:50:40
36955000,36955000,36956000,36956947.019867554,36960217.533460476,36947038.04127883,150614163.35001352,2023-50-05/30/23 05:50:41
36955000,36954600,36956000,36960522.9929852,36960855.67176564,36947038.04127883,157987041.56507894,2023-50-05/30/23 05:50:42
36955000,36954600,36956000,36960522.9929852,36960855.67176564,36947038.04127883,157987041.56507894,2023-50-05/30/23 05:50:43
36955000,36954600,36956000,36960522.9929852,36960855.67176564,36947038.04127883,157987041.56507894,2023-50-05/30/23 05:50:44
36955000,36954600,36956000,36960522.9929852,36960855.67176564,36947038.04127883,157987041.56507894,2023-50-05/30/23 05:50:45
36955500,36956700,36957750,36957458.333333336,36967177.62007918,36962607.68632677,183973422.55373296,2023-50-05/30/23 05:50:46
36955500,36956000,36957000,36957458.333333336,36965946.43602744,36961732.40538879,172749414.28313836,2023-50-05/30/23 05:50:47
36955500,36956000,36957000,36957458.333333336,36965946.43602744,36961732.40538879,172749414.28313836,2023-50-05/30/23 05:50:48
36955500,36956000,36957000,36957458.333333336,36965946.43602744,36961732.40538879,172749414.28313836,2023-50-05/30/23 05:50:49
36955500,36956000,36957000,36957458.333333336,36965946.43602744,36961732.40538879,172749414.28313836,2023-50-05/30/23 05:50:50
36955500,36956000,36957000,36957458.333333336,36965946.43602744,36961732.40538879,172749414.28313836,2023-50-05/30/23 05:50:51
36955500,36956000,36957000,36957458.333333336,36965947.34369757,36969846.9796507,156631125.11509055,2023-50-05/30/23 05:50:52
36955500,36956000,36957000,36957458.333333336,36965947.34369757,36969846.9796507,156631125.11509055,2023-50-05/30/23 05:50:53
36955500,36956000,36957000,36957458.333333336,36966111.834252894,36969846.9796507,174269877.76948684,2023-50-05/30/23 05:50:54
36955500,36956000,36957000,36957458.333333336,36966111.834252894,36969846.9796507,174269877.76948684,2023-50-05/30/23 05:50:55
36955500,36956950,36957750,36957458.333333336,36966465.68842517,36969952.71413194,170025625.85479876,2023-50-05/30/23 05:50:56
36955500,36956950,36957750,36956213.3105802,36966450.69114191,36962480.44647222,175744895.85048082,2023-50-05/30/23 05:50:57
36955500,36956950,36957750,36956213.3105802,36966450.69114191,36962480.44647222,175744895.85048082,2023-50-05/30/23 05:50:58
36955500,36956950,36957750,36956130.20833333,36966449.96020803,36962480.44647222,175724108.59442762,2023-50-05/30/23 05:50:59
36955500,36956950,36957750,36956130.20833333,36966449.96020803,36962480.44647222,175724108.59442762,2023-51-05/30/23 05:51:00
36955500,36956950,36957750,36956130.20833333,36966449.96020803,36962480.44647222,175724108.59442762,2023-51-05/30/23 05:51:01
36955500,36956950,36957750,36956992.07920792,36966480.157524094,36962480.44647222,174378106.19490463,2023-51-05/30/23 05:51:02
36955500,36956950,36957750,36956992.07920792,36966480.157524094,36962480.44647222,174378106.19490463,2023-51-05/30/23 05:51:03
36955500,36956950,36957750,36956992.07920792,36966480.157524094,36962480.44647222,174378106.19490463,2023-51-05/30/23 05:51:04
36955500,36956950,36957750,36952200.0,36966460.07823414,36962480.44647222,173525929.6397021,2023-51-05/30/23 05:51:05
36955500,36956950,36957750,36952200.0,36966460.07823414,36962480.44647222,173525929.6397021,2023-51-05/30/23 05:51:06
36955500,36956950,36957750,36952200.0,36966460.07823414,36962480.44647222,173525929.6397021,2023-51-05/30/23 05:51:07
36955500,36956950,36957750,36952200.0,36966532.125811465,36962919.34985317,173453435.39044005,2023-51-05/30/23 05:51:08
36955500,36956950,36957750,36952200.0,36966532.125811465,36962919.34985317,173453435.39044005,2023-51-05/30/23 05:51:09
36955500,36956950,36957750,36952200.0,36966532.125811465,36962919.34985317,173453435.39044005,2023-51-05/30/23 05:51:10
36955000,36955750,36957000,36960660.60989098,36966188.021147765,36962225.07544872,182331717.36440495,2023-51-05/30/23 05:51:11
36955000,36955750,36957000,36960660.60989098,36966188.021147765,36962225.07544872,182331717.36440495,2023-51-05/30/23 05:51:12
36955000,36955750,36957000,36960660.60989098,36966188.021147765,36962225.07544872,182331717.36440495,2023-51-05/30/23 05:51:13
36955000,36955750,36957000,36960640.261262774,36966160.254120246,36962225.07544872,182215218.19755578,2023-51-05/30/23 05:51:14
36955000,36955750,36957000,36960640.261262774,36966160.254120246,36962225.07544872,190615290.03062886,2023-51-05/30/23 05:51:15
36955000,36955750,36957000,36960388.49746026,36968855.28430413,36969932.50259605,192645180.28314704,2023-51-05/30/23 05:51:16
36955000,36955750,36957000,36960388.49746026,36966099.487480946,36962225.07544872,184682947.72564304,2023-51-05/30/23 05:51:17
36955000,36955750,36957000,36960388.49746026,36966099.487480946,36962225.07544872,184682947.72564304,2023-51-05/30/23 05:51:18
36955000,36955750,36957000,36960388.49746026,36966099.487480946,36962225.07544872,184682947.72564304,2023-51-05/30/23 05:51:19
36955000,36955750,36957000,36960388.49746026,36966099.487480946,36962225.07544872,184682947.72564304,2023-51-05/30/23 05:51:20
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:21
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:22
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:23
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:24
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:25
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:26
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:27
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:28
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:29
36955000,36956200,36957000,36960388.49746026,36966916.91533125,36962225.07544872,176111043.38404745,2023-51-05/30/23 05:51:30
36955000,36956200,36957000,36960297.175141245,36966550.703986436,36962225.07544872,180271626.53025323,2023-51-05/30/23 05:51:31
36955000,36956200,36957000,36960297.175141245,36966550.703986436,36962225.07544872,180271626.53025323,2023-51-05/30/23 05:51:32
36955000,36956200,36957000,36960297.175141245,36966550.703986436,36962225.07544872,180271626.53025323,2023-51-05/30/23 05:51:33
36955000,36956200,36957000,36960297.175141245,36966550.703986436,36962225.07544872,180271626.53025323,2023-51-05/30/23 05:51:34
36955000,36956200,36957000,36960021.243115656,36966450.40641916,36962225.07544872,179569167.08841124,2023-51-05/30/23 05:51:35
36955000,36956200,36957000,36960134.10672854,36966484.279551335,36962225.07544872,179822514.90063643,2023-51-05/30/23 05:51:36
36955000,36956200,36957000,36960134.10672854,36966484.279551335,36962225.07544872,179822514.90063643,2023-51-05/30/23 05:51:37
36955000,36956200,36957000,36960134.10672854,36966484.279551335,36962225.07544872,179822514.90063643,2023-51-05/30/23 05:51:38
36955000,36956200,36957000,36959965.63192905,36966436.26327557,36962225.07544872,179457396.07680154,2023-51-05/30/23 05:51:39
36955000,36956400,36957000,36959965.63192905,36962950.32637269,36962225.07544872,146076523.7176263,2023-51-05/30/23 05:51:40
36955000,36956400,36957000,36959965.63192905,36962950.32637269,36962225.07544872,146076523.7176263,2023-51-05/30/23 05:51:41
36955000,36956400,36957000,36959965.63192905,36962950.32637269,36962225.07544872,146076523.7176263,2023-51-05/30/23 05:51:42
36955000,36956400,36957000,36959965.63192905,36962950.32637269,36962225.07544872,146076523.7176263,2023-51-05/30/23 05:51:43
36955000,36956400,36957000,36959965.63192905,36962950.32637269,36962225.07544872,146076523.7176263,2023-51-05/30/23 05:51:44
36955000,36956400,36957000,36959965.63192905,36962950.32637269,36962225.07544872,146076523.7176263,2023-51-05/30/23 05:51:45
36955000,36956400,36957000,36959965.63192905,36962950.32637269,36962225.07544872,146076523.7176263,2023-51-05/30/23 05:51:46
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:47
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:48
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:49
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:50
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:51
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:52
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:53
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:54
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:55
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:56
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:57
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:58
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-51-05/30/23 05:51:59
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:00
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:01
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:02
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:03
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:04
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:05
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:06
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:07
36955000,36955500,36956000,36959543.89387436,36966381.03297148,36963313.06081755,164385242.8757132,2023-52-05/30/23 05:52:08
36955000,36955500,36956000,36959543.89387436,36966381.03297148,36963313.06081755,164385242.8757132,2023-52-05/30/23 05:52:09
36955000,36955500,36956000,36959543.89387436,36966381.03297148,36963313.06081755,164385242.8757132,2023-52-05/30/23 05:52:10
36955000,36955800,36956000,36959543.89387436,36962785.688729875,36947039.67075968,140383922.8908083,2023-52-05/30/23 05:52:11
36955000,36955800,36956000,36959543.89387436,36962785.688729875,36947039.67075968,140383922.8908083,2023-52-05/30/23 05:52:12
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:13
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:14
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:15
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:16
36955000,36955800,36956000,36959543.89387436,36962898.638582066,36947039.67075968,142407635.09739968,2023-52-05/30/23 05:52:17
36955000,36955800,36956000,36959575.57251909,36962905.06052958,36947039.67075968,142445741.57282218,2023-52-05/30/23 05:52:18
36955000,36955800,36956000,36959575.57251909,36962905.06052958,36947039.67075968,142445741.57282218,2023-52-05/30/23 05:52:19
36955000,36955800,36956000,36959575.57251909,36962905.06052958,36947039.67075968,142445741.57282218,2023-52-05/30/23 05:52:20
36955000,36955800,36956000,36959575.57251909,36962905.06052958,36947039.67075968,142445741.57282218,2023-52-05/30/23 05:52:21
